2023,OK,40,"33,980","445,703,423","264,205,445","577,319,149","309,234,198","88,878,116","41,757,668","32,130,279","20,863","13,425","9,813","28,761,253","2,306,610","302,086","28,833,572",--,0.469,0.643,0.221,647.207,0.026,0.003,648.834,--,0.094,0.102,0.044,129.060,0.005,0.001,129.385,--,0.829,1.135,0.390,"1,142.299",0.046,0.006,"1,145.171",--,2.009,31.816,0.774,0.829,1.992,31.443,0.868,0.939,2.879,2.837,0.263,0.378,"2,527.054","1,598.132","1,087.461","1,150.225",0.2942,0.0645,0.0341,0.0455,0.0426,0.0129,0.0042,0.0059,"2,546.591","1,603.357","1,089.527","1,153.052",--,--,0.165,3.252,0.089,0.093,0.163,3.232,0.096,0.102,0.237,0.290,0.030,0.043,207.825,163.326,124.705,129.673,0.0242,0.0066,0.0039,0.0051,0.0035,0.0013,0.0005,0.0007,209.432,163.860,124.942,129.992,--,--,1.145,1.254,0.555,"1,281.877",0.059,0.008,"1,285.612",--,"5,061,859","19,727","44,991,795",0,"1,430,441","264,953","37,012,334","78,534",0,"18,472",0,"50,091,853","38,786,262",0,"37,355,821","50,356,807","38,521,309",0,5.7%,0.0%,50.6%,0.0%,1.6%,0.3%,41.6%,0.1%,0.0%,0.0%,0.0%,56.4%,43.6%,0.0%,42.0%,56.7%,43.3%,0.0%,"2,177,590","2,577","29,854,359",0,0,"95,753",0,0,0,0,0,6.8%,0.0%,92.9%,0.0%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,OR,41,"18,221","198,735,474","75,892,970","326,179,368","132,305,013","61,683,300","25,832,296","6,417,630","19,715","7,497",623,"11,231,359","819,378","99,915","11,256,069",--,0.639,0.580,0.020,364.162,0.013,0.002,364.963,--,0.198,0.198,0.006,113.028,0.004,0.001,113.277,--,1.620,1.471,0.051,923.016,0.034,0.004,925.047,--,0.000,0.000,1.594,1.594,0.000,0.000,1.593,1.593,0.000,0.000,0.006,0.006,0.000,0.000,956.364,956.364,0.0000,0.0000,0.0163,0.0163,0.0000,0.0000,0.0016,0.0016,0.000,0.000,957.254,957.254,--,--,0.000,0.000,0.197,0.197,0.000,0.000,0.197,0.197,0.000,0.000,0.001,0.001,0.000,0.000,118.405,118.405,0.0000,0.0000,0.0020,0.0020,0.0000,0.0000,0.0002,0.0002,0.000,0.000,118.515,118.515,--,--,2.237,2.208,0.097,931.028,0.056,0.007,934.474,--,0,195,"23,384,820",0,"26,329,013","924,351","8,953,566","1,892,085","175,991","26,842"," (3,562)","23,411,856","38,275,006"," (3,562)","11,945,993","24,336,207","37,350,655"," (3,562)",0.0%,0.0%,37.9%,0.0%,42.7%,1.5%,14.5%,3.1%,0.3%,0.0%,0.0%,38.0%,62.1%,0.0%,19.4%,39.5%,60.6%,0.0%,0,0,"5,929,663",0,0,"487,967",0,0,0,0,0,0.0%,0.0%,92.4%,0.0%,0.0%,7.6%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,PA,42,"53,762","1,198,169,953","547,825,003","2,007,052,577","884,586,654","235,912,550","103,420,292","36,116,464","24,158","10,387","26,965","76,172,924","7,934,593","1,029,754","76,420,451",--,0.205,0.201,0.229,645.773,0.034,0.004,647.871,--,0.040,0.038,0.045,127.149,0.007,0.001,127.562,--,0.311,0.305,0.348,981.995,0.051,0.007,985.186,--,1.035,2.083,0.195,0.271,0.831,1.714,0.194,0.257,3.643,0.236,0.014,0.315,"2,386.223","1,620.111",849.869,979.626,0.2830,0.0320,0.0164,0.0385,0.0412,0.0036,0.0017,0.0049,"2,405.054","1,621.954",850.774,982.016,--,--,0.087,0.155,0.027,0.036,0.071,0.128,0.027,0.034,0.305,0.018,0.002,0.041,199.632,120.509,118.130,128.725,0.0237,0.0024,0.0023,0.0051,0.0034,0.0003,0.0002,0.0007,201.208,120.647,118.256,129.039,--,--,0.780,0.715,0.943,"1,338.281",0.096,0.013,"1,344.510",--,"12,834,828","48,121","139,252,157","75,304,581","1,878,545","1,531,762","3,258,324","352,750",0,"1,472,336"," (20,853)","228,912,023","7,021,380"," (20,853)","5,142,835","155,139,204","80,794,200"," (20,853)",5.4%,0.0%,59.0%,31.9%,0.8%,0.6%,1.4%,0.1%,0.0%,0.6%,0.0%,97.0%,3.0%,0.0%,2.2%,65.8%,34.2%,0.0%,"9,267,301","551,644","25,590,671",0,0,"706,847",0,0,0,0,0,25.7%,1.5%,70.9%,0.0%,0.0%,2.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,PR,72,"6,533","173,832,391","81,581,703","175,209,085","82,189,118","17,501,153","8,212,501","10,601,384","34,141","16,814","32,332","13,502,782","1,354,218","217,302","13,550,534",--,3.902,4.095,3.695,"1,543.073",0.077,0.012,"1,548.530",--,0.393,0.412,0.372,155.354,0.008,0.001,155.903,--,3.993,4.191,3.782,"1,579.361",0.079,0.013,"1,584.946",--,6.085,4.107,2.973,3.993,6.082,4.388,2.944,4.185,2.262,5.974,1.613,3.782,"2,244.808","1,660.245","1,197.416","1,579.361",0.2644,0.0557,0.0318,0.0792,0.0385,0.0105,0.0047,0.0127,"2,262.401","1,664.598","1,199.553","1,584.946",--,--,0.558,0.404,0.302,0.393,0.558,0.428,0.306,0.412,0.208,0.587,0.164,0.372,205.912,163.186,121.583,155.354,0.0243,0.0055,0.0032,0.0078,0.0035,0.0010,0.0005,0.0013,207.525,163.614,121.800,155.903,--,--,4.370,4.724,4.735,"1,636.738",0.072,0.012,"1,642.029",--,"2,651,850","6,825,113","7,622,081",0,"37,755",0,"105,928","259,803",0,0," (1,376)","17,099,043","403,486"," (1,376)","365,731","17,099,043","403,486"," (1,376)",15.2%,39.0%,43.6%,0.0%,0.2%,0.0%,0.6%,1.5%,0.0%,0.0%,0.0%,97.7%,2.3%,0.0%,2.1%,97.7%,2.3%,0.0%,"912,353","6,460,585","3,228,446",0,0,0,0,0,0,0,0,8.6%,60.9%,30.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,RI,44,"2,473","75,893,937","39,042,238","77,940,377","40,004,481","10,416,553","5,295,639","3,365,766","1,939","1,010",65,"4,370,451","165,329","16,671","4,374,975",--,0.372,0.381,0.013,839.136,0.016,0.002,840.004,--,0.051,0.052,0.002,115.173,0.002,0.000,115.292,--,0.395,0.405,0.013,890.373,0.017,0.002,891.295,--,0.000,35.600,0.405,0.405,0.000,32.702,0.411,0.411,0.000,3.273,0.005,0.005,0.000,"1,841.127",912.797,912.802,0.0000,0.0746,0.0173,0.0173,0.0000,0.0149,0.0017,0.0017,0.000,"1,847.164",913.742,913.747,--,--,0.000,3.158,0.053,0.053,0.000,3.159,0.053,0.053,0.000,0.290,0.001,0.001,0.000,163.326,118.916,118.916,0.0000,0.0066,0.0022,0.0022,0.0000,0.0013,0.0002,0.0002,0.000,163.861,119.039,119.040,--,--,0.187,0.187,0.009,942.327,0.018,0.002,943.292,--,0,"30,249","9,545,651",0,"7,533","241,221","168,879","423,369",0,0, (348),"9,575,899","841,002", (348),"833,469","9,817,120","599,781", (348),0.0%,0.3%,91.6%,0.0%,0.1%,2.3%,1.6%,4.1%,0.0%,0.0%,0.0%,91.9%,8.1%,0.0%,8.0%,94.2%,5.8%,0.0%,0,55,"3,331,930",0,0,"33,781",0,0,0,0,0,0.0%,0.0%,99.0%,0.0%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,SC,45,"26,564","367,856,442","178,560,422","966,137,217","426,186,300","100,853,387","44,443,461","22,408,899","12,004","5,978","8,625","28,096,404","4,866,721","699,553","28,257,228",--,0.238,0.269,0.171,557.173,0.048,0.007,560.363,--,0.065,0.067,0.047,152.757,0.013,0.002,153.632,--,0.590,0.666,0.424,"1,379.846",0.120,0.017,"1,387.744",--,1.114,258.452,0.217,0.563,1.133,299.242,0.228,0.594,0.957,35.030,0.027,0.384,"2,222.592","11,339.652",960.275,"1,444.126",0.2538,0.6670,0.0203,0.1098,0.0369,0.1334,0.0022,0.0155,"2,239.484","11,393.681",961.421,"1,451.306",--,--,0.103,2.606,0.027,0.062,0.104,2.376,0.028,0.064,0.088,0.353,0.003,0.042,205.200,114.318,119.650,158.667,0.0234,0.0067,0.0025,0.0121,0.0034,0.0013,0.0003,0.0017,206.759,114.863,119.793,159.456,--,--,0.742,0.765,0.540,"1,575.467",0.148,0.021,"1,585.256",--,"15,150,421","96,064","23,691,444","55,622,340","1,744,861","1,741,355",0,"2,762,412",0,"44,685", (195),"94,604,954","6,248,628", (195),"4,503,767","40,723,969","60,129,613", (195),15.0%,0.1%,23.5%,55.2%,1.7%,1.7%,0.0%,2.7%,0.0%,0.0%,0.0%,93.8%,6.2%,0.0%,4.5%,40.4%,59.6%,0.0%,"11,141,542","1,365","10,246,498",0,0,"1,019,494",0,0,0,0,0,49.7%,0.0%,45.7%,0.0%,0.0%,4.5%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,SD,46,"7,236","36,320,111","20,570,559","83,022,858","39,023,894","17,405,996","7,429,979","2,867,328","2,174","1,224",660,"2,907,080","413,185","58,176","2,920,573",--,0.250,0.329,0.076,334.032,0.024,0.003,335.582,--,0.120,0.119,0.036,160.081,0.011,0.002,160.824,--,1.169,1.542,0.355,"1,563.701",0.111,0.016,"1,570.959",--,0.842,12.862,1.333,1.169,0.844,12.596,1.392,1.211,0.771,7.041,0.007,0.355,"2,221.692","2,284.210","1,076.757","1,563.701",0.2311,0.0925,0.0233,0.1111,0.0336,0.0185,0.0025,0.0156,"2,237.072","2,291.703","1,078.060","1,570.959",--,--,0.080,0.920,0.146,0.120,0.081,0.918,0.139,0.119,0.073,0.503,0.001,0.036,209.760,163.326,117.844,160.081,0.0218,0.0066,0.0026,0.0114,0.0032,0.0013,0.0003,0.0016,211.212,163.861,117.986,160.824,--,--,1.349,1.387,0.322,"1,522.597",0.100,0.014,"1,529.074",--,"1,562,742","23,041","2,115,780",0,"4,295,723","16,642","9,345,428","46,639",0,0,0,"3,701,564","13,704,432",0,"9,408,709","3,718,206","13,687,790",0,9.0%,0.1%,12.2%,0.0%,24.7%,0.1%,53.7%,0.3%,0.0%,0.0%,0.0%,21.3%,78.7%,0.0%,54.1%,21.4%,78.6%,0.0%,"1,053,457","14,216","1,799,655",0,0,0,0,0,0,0,0,36.7%,0.5%,62.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,TN,47,"24,375","303,419,648","154,693,467","730,708,692","336,330,091","77,754,007","35,109,998","23,644,504","9,226","4,504","8,285","25,552,567","4,581,725","659,974","25,704,157",--,0.237,0.257,0.213,657.267,0.059,0.008,661.166,--,0.061,0.058,0.055,168.431,0.015,0.002,169.430,--,0.589,0.636,0.529,"1,630.115",0.146,0.021,"1,639.786",--,0.841,35.127,0.246,0.555,0.823,35.364,0.245,0.561,1.004,3.081,0.008,0.524,"2,448.434","1,841.945",902.680,"1,704.730",0.2713,0.0741,0.0177,0.1493,0.0395,0.0148,0.0018,0.0214,"2,466.493","1,847.955",903.656,"1,714.570",--,--,0.071,3.135,0.032,0.056,0.069,3.126,0.031,0.056,0.084,0.275,0.001,0.053,206.144,164.406,117.545,172.935,0.0228,0.0066,0.0023,0.0151,0.0033,0.0013,0.0002,0.0022,207.664,164.942,117.672,173.933,--,--,0.559,0.556,0.565,"1,733.322",0.158,0.023,"1,743.734",--,"15,792,909","101,671","14,993,150","37,937,437","7,487,769","452,050","16,213","961,486",0,"10,847",475,"68,836,013","8,917,518",475,"1,429,749","31,350,626","46,402,905",475,20.3%,0.1%,19.3%,48.8%,9.6%,0.6%,0.0%,1.2%,0.0%,0.0%,0.0%,88.5%,11.5%,0.0%,1.8%,40.3%,59.7%,0.0%,"12,828,864",211,"10,319,923",0,0,"107,903",0,0,0,0,"387,603",54.3%,0.0%,43.6%,0.0%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,1.6%
2023,TX,48,"166,741","2,924,846,243","1,560,800,419","3,850,320,518","1,942,093,416","544,038,647","263,093,570","166,763,317","129,440","68,354","105,797","208,997,061","24,202,761","3,317,604","209,775,483",--,0.476,0.520,0.389,768.317,0.044,0.006,771.179,--,0.089,0.088,0.072,142.911,0.008,0.001,143.444,--,0.728,0.795,0.595,"1,175.585",0.068,0.009,"1,179.964",--,1.299,6.118,0.577,0.730,1.273,6.391,0.595,0.738,2.843,3.121,0.006,0.599,"2,331.306","2,894.407",883.825,"1,186.826",0.2635,0.0562,0.0163,0.0679,0.0383,0.0097,0.0016,0.0093,"2,348.832","2,898.559",884.711,"1,191.187",--,--,0.116,0.469,0.077,0.088,0.115,0.472,0.078,0.088,0.254,0.239,0.001,0.073,208.084,221.844,118.094,143.634,0.0235,0.0043,0.0022,0.0082,0.0034,0.0007,0.0002,0.0011,209.648,222.163,118.212,144.161,--,--,0.946,0.942,0.808,"1,280.751",0.077,0.011,"1,285.699",--,"70,692,782","232,193","281,027,743","40,679,870","758,033","1,280,466","118,697,617","28,107,092",0,"2,329,379","233,472","394,961,967","148,843,208","233,472","148,085,175","355,562,563","188,242,612","233,472",13.0%,0.0%,51.7%,7.5%,0.1%,0.2%,21.8%,5.2%,0.0%,0.4%,0.0%,72.6%,27.4%,0.0%,27.2%,65.4%,34.6%,0.0%,"38,962,702","138,194","125,023,832",0,0,"456,041",0,0,0,"2,108,237","74,312",23.4%,0.1%,75.0%,0.0%,0.0%,0.3%,0.0%,0.0%,0.0%,1.3%,0.0%
2023,UT,49,"10,132","265,795,870","114,194,951","286,056,738","124,211,722","32,789,440","14,360,960","14,371,871","21,020","8,535","4,516","23,166,056","4,084,941","584,854","23,300,738",--,1.282,1.189,0.275,"1,413.019",0.125,0.018,"1,421.234",--,0.158,0.149,0.034,174.315,0.015,0.002,175.328,--,1.566,1.452,0.336,"1,725.483",0.152,0.022,"1,735.515",--,2.472,19.935,0.431,1.570,2.400,20.017,0.420,1.498,0.598,1.707,0.006,0.336,"2,367.724",961.564,927.214,"1,730.799",0.2599,0.0389,0.0174,0.1527,0.0378,0.0078,0.0017,0.0219,"2,385.022",964.717,928.163,"1,740.869",--,--,0.214,3.386,0.055,0.159,0.205,3.386,0.053,0.150,0.052,0.290,0.001,0.034,205.200,163.326,118.755,175.023,0.0225,0.0066,0.0022,0.0154,0.0033,0.0013,0.0002,0.0022,206.699,163.861,118.876,176.041,--,--,1.887,1.865,0.450,"1,934.773",0.183,0.026,"1,946.888",--,"14,894,152","28,250","11,834,247",0,"768,930","92,276","683,468","3,928,913","458,024","2,747","98,434","26,759,395","5,931,611","98,434","5,162,681","26,851,671","5,839,335","98,434",45.4%,0.1%,36.1%,0.0%,2.3%,0.3%,2.1%,12.0%,1.4%,0.0%,0.3%,81.6%,18.1%,0.3%,15.7%,81.9%,17.8%,0.3%,"9,721,744",675,"4,557,584",0,0,"9,134",0,0,0,0,"82,734",67.6%,0.0%,31.7%,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.6%
2023,VA,51,"31,740","436,537,790","206,353,804","769,849,730","340,339,614","91,024,103","40,736,692","25,970,019","7,982","4,015","3,212","24,433,204","3,987,284","522,470","24,558,253",--,0.175,0.197,0.071,536.851,0.044,0.006,539.599,--,0.037,0.039,0.015,111.941,0.009,0.001,112.514,--,0.285,0.320,0.115,872.709,0.071,0.009,877.176,--,1.356,6.730,0.180,0.214,1.444,5.689,0.170,0.201,0.312,1.403,0.037,0.044,"2,216.759","1,419.938",871.312,897.954,0.3393,0.2431,0.0198,0.0263,0.0483,0.0348,0.0023,0.0032,"2,239.048","1,435.977",872.473,899.544,--,--,0.114,0.687,0.024,0.029,0.116,0.632,0.023,0.027,0.026,0.143,0.005,0.006,185.773,144.922,118.169,120.294,0.0284,0.0248,0.0027,0.0035,0.0040,0.0036,0.0003,0.0004,187.641,146.559,118.326,120.507,--,--,0.405,0.402,0.118,956.321,0.071,0.009,960.788,--,"1,415,027","134,545","50,604,694","29,662,935"," (77,115)","3,361,340","46,969","5,398,921",0,"478,300"," (1,513)","82,295,502","8,730,115"," (1,513)","8,807,230","55,993,907","35,031,710"," (1,513)",1.6%,0.1%,55.6%,32.6%,0.0%,3.7%,0.1%,5.9%,0.0%,0.5%,0.0%,90.4%,9.6%,0.0%,9.7%,61.5%,38.5%,0.0%,"1,001,277","87,371","23,505,636",0,0,"1,375,734",0,0,0,0,0,3.9%,0.3%,90.5%,0.0%,0.0%,5.3%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,VT,50,906,"6,273,488","2,512,176","13,340,516","5,279,609","2,480,199","972,580","150,828",208,82,48,"53,300","365,681","48,017","64,782",--,0.168,0.169,0.039,42.981,0.147,0.019,52.239,--,0.066,0.065,0.015,16.992,0.058,0.008,20.653,--,1.024,1.030,0.237,261.836,0.898,0.118,318.240,--,0.000,8.454,0.000,8.454,0.000,6.382,0.000,6.382,0.000,4.948,0.000,4.948,0.000,"3,308.132",0.000,"3,308.132",0.0000,0.1275,0.0000,0.1275,0.0000,0.0255,0.0000,0.0255,0.000,"3,318.463",0.000,"3,318.463",--,--,0.000,0.416,0.000,0.416,0.000,0.279,0.000,0.279,0.000,0.243,0.000,0.243,0.000,162.590,0.000,162.590,0.0000,0.0063,0.0000,0.0063,0.0000,0.0013,0.0000,0.0013,0.000,163.097,0.000,163.097,--,--,1.221,1.198,0.114,539.254,0.949,0.125,598.858,--,0,"2,611","1,264",0,"1,539,245","403,252","339,614","191,503",0,0,"2,710","3,874","2,473,614","2,710","934,369","407,127","2,070,362","2,710",0.0%,0.1%,0.1%,0.0%,62.1%,16.3%,13.7%,7.7%,0.0%,0.0%,0.1%,0.2%,99.7%,0.1%,37.7%,16.4%,83.5%,0.1%,0,"2,421",0,0,0,"148,407",0,0,0,0,0,0.0%,1.6%,0.0%,0.0%,0.0%,98.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,WA,53,"31,522","205,426,913","72,862,825","530,225,732","211,401,020","102,953,150","43,668,732","7,438,349","9,338","3,271","2,248","13,647,439","2,343,024","321,884","13,722,891",--,0.181,0.150,0.044,265.119,0.023,0.003,266.585,--,0.091,0.090,0.022,132.869,0.011,0.002,133.604,--,0.742,0.613,0.179,"1,084.511",0.093,0.013,"1,090.507",--,1.983,41.000,0.386,0.665,1.938,56.000,0.403,0.647,0.561,3.600,0.010,0.106,"2,394.424","2,058.000",867.169,"1,134.455",0.2817,0.0833,0.0170,0.0634,0.0410,0.0167,0.0017,0.0086,"2,413.172","2,064.800",868.099,"1,138.503",--,--,0.174,3.254,0.053,0.083,0.167,3.294,0.055,0.081,0.049,0.286,0.001,0.013,209.760,163.333,118.677,141.349,0.0247,0.0066,0.0023,0.0079,0.0036,0.0013,0.0002,0.0011,211.402,163.873,118.804,141.853,--,--,1.020,0.996,0.230,"1,046.356",0.101,0.014,"1,052.912",--,"4,162,607","23,717","19,407,851","8,435,018","61,435,460","1,266,801","7,549,639","364,316",0,"306,925",816,"32,336,118","70,616,216",816,"9,180,756","25,167,901","77,784,433",816,4.0%,0.0%,18.9%,8.2%,59.7%,1.2%,7.3%,0.4%,0.0%,0.3%,0.0%,31.4%,68.6%,0.0%,8.9%,24.4%,75.6%,0.0%,"1,049,536",10,"5,753,570",0,0,"635,233",0,0,0,0,0,14.1%,0.0%,77.4%,0.0%,0.0%,8.5%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,WI,55,"19,254","452,056,005","219,564,582","570,083,989","271,703,308","62,538,903","28,913,834","20,021,405","15,900","7,906","4,518","36,178,632","6,271,883","889,087","36,384,243",--,0.508,0.547,0.144,"1,156.996",0.100,0.014,"1,163.572",--,0.070,0.072,0.020,160.063,0.014,0.002,160.972,--,0.664,0.714,0.189,"1,509.810",0.131,0.019,"1,518.391",--,0.716,1.065,0.548,0.626,0.728,0.970,0.613,0.671,0.324,0.849,0.018,0.159,"2,190.992",354.233,"1,011.071","1,539.845",0.2452,0.5527,0.0169,0.1220,0.0357,0.0738,0.0017,0.0173,"2,207.306",389.253,"1,012.005","1,547.850",--,--,0.069,0.115,0.064,0.067,0.070,0.103,0.069,0.069,0.031,0.092,0.002,0.017,209.658,38.352,118.389,163.751,0.0235,0.0598,0.0020,0.0130,0.0034,0.0080,0.0002,0.0018,211.219,42.144,118.498,164.602,--,--,0.833,0.841,0.273,"1,811.754",0.188,0.027,"1,824.162",--,"21,086,690","91,091","25,621,194","9,682,767","1,925,966","1,030,313","1,737,844","1,267,636",0,"95,460", (58),"56,577,202","5,961,759", (58),"4,035,793","47,924,748","14,614,213", (58),33.7%,0.1%,41.0%,15.5%,3.1%,1.6%,2.8%,2.0%,0.0%,0.2%,0.0%,90.5%,9.5%,0.0%,6.5%,76.6%,23.4%,0.0%,"12,548,873","195,216","6,640,380",0,0,"636,936",0,0,0,0,0,62.7%,1.0%,33.2%,0.0%,0.0%,3.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,WV,54,"15,699","514,522,720","237,028,304","526,872,871","240,919,229","52,286,784","23,319,990","28,176,643","27,758","11,188","39,162","51,094,199","11,394,572","1,654,257","51,472,912",--,1.062,0.959,1.498,"1,954.383",0.218,0.032,"1,968.869",--,0.108,0.094,0.152,198.608,0.022,0.003,200.080,--,1.140,1.031,1.609,"2,099.139",0.234,0.034,"2,114.698",--,1.190,0.000,0.536,1.141,1.053,0.000,0.510,1.009,1.740,0.000,0.005,1.609,"2,176.957",0.000,"1,148.192","2,099.531",0.2514,0.0000,0.0218,0.2341,0.0366,0.0000,0.0022,0.0340,"2,193.689",0.000,"1,149.378","2,115.092",--,--,0.112,0.000,0.053,0.108,0.098,0.000,0.049,0.094,0.164,0.000,0.001,0.152,205.131,0.000,114.215,198.624,0.0237,0.0000,0.0022,0.0221,0.0034,0.0000,0.0002,0.0032,206.708,0.000,114.333,200.096,--,--,1.194,1.060,1.432,"2,149.051",0.243,0.035,"2,165.219",--,"44,797,569","162,826","3,679,658",0,"1,530,183","9,088","2,089,439",0,0,"31,968"," (13,947)","48,672,021","3,628,710"," (13,947)","2,098,527","48,681,109","3,619,622"," (13,947)",85.7%,0.3%,7.0%,0.0%,2.9%,0.0%,4.0%,0.0%,0.0%,0.1%,0.0%,93.1%,6.9%,0.0%,4.0%,93.1%,6.9%,0.0%,"26,963,166",0,"1,206,270",0,0,"7,207",0,0,0,0,0,95.7%,0.0%,4.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2023,WY,56,"11,105","383,489,536","169,007,062","420,060,768","181,921,157","43,176,351","18,027,176","14,476,628","25,944","11,010","24,027","39,297,340","8,407,261","1,220,770","39,576,794",--,1.202,1.221,1.113,"1,820.318",0.195,0.028,"1,833.263",--,0.135,0.130,0.125,204.946,0.022,0.003,206.404,--,1.555,1.580,1.440,"2,355.281",0.252,0.037,"2,372.030",--,1.539,35.713,1.907,1.554,1.478,35.786,1.980,1.495,1.501,3.234,0.015,1.441,"2,420.593","1,820.707",797.876,"2,354.401",0.2621,0.0737,0.0150,0.2520,0.0381,0.0147,0.0015,0.0366,"2,438.025","1,826.679",798.692,"2,371.156",--,--,0.132,3.204,0.281,0.135,0.127,3.206,0.295,0.130,0.128,0.290,0.002,0.125,206.958,163.326,117.640,204.808,0.0224,0.0066,0.0022,0.0219,0.0033,0.0013,0.0002,0.0032,208.448,163.861,117.760,206.265,--,--,1.612,1.548,1.587,"2,356.978",0.252,0.037,"2,373.731",--,"30,844,003","43,712","2,129,478",0,"917,358",0,"8,631,527","173,689",0,"352,366","84,218","33,369,559","9,722,574","84,218","8,805,216","33,369,559","9,722,574","84,218",71.4%,0.1%,4.9%,0.0%,2.1%,0.0%,20.0%,0.4%,0.0%,0.8%,0.2%,77.3%,22.5%,0.2%,20.4%,77.3%,22.5%,0.2%,"13,926,952",501,"544,504",0,0,0,0,0,0,"4,672",0,96.2%,0.0%,3.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%